,question,answer,document
347,Táxi 5,https://globoplay.globo.com/taxi-5/t/hwbXCS6KLz/,https://globoplay.globo.com/categorias/filmes-de-comedia/
348,Sueño Florianópolis,https://globoplay.globo.com/sueno-florianopolis/t/mxMmGcg1Df/,https://globoplay.globo.com/categorias/filmes-de-comedia/
349,Roubo Em Monte Carlo,https://globoplay.globo.com/roubo-em-monte-carlo/t/GMKZMTYnvV/,https://globoplay.globo.com/categorias/filmes-de-comedia/
350,Unidas Pela Esperança,https://globoplay.globo.com/unidas-pela-esperanca/t/pytDnxFJQw/,https://globoplay.globo.com/categorias/filmes-de-comedia/
351,Doentes De Amor,https://globoplay.globo.com/doentes-de-amor/t/GSvZXWbLLR/,https://globoplay.globo.com/categorias/filmes-de-comedia/
352,Agentes Vanguard,https://globoplay.globo.com/agentes-vanguard/t/JszRKwqzWR/,https://globoplay.globo.com/categorias/filmes-de-comedia/
353,Quarto 212,https://globoplay.globo.com/quarto-212/t/CPsRGzQBvJ/,https://globoplay.globo.com/categorias/filmes-de-comedia/
354,Mulheres ao Poder,https://globoplay.globo.com/mulheres-ao-poder/t/w9CvhpCpGM/,https://globoplay.globo.com/categorias/filmes-de-comedia/
355,"Mulheres Armadas, Homens na Lata",https://globoplay.globo.com/mulheres-armadas-homens-na-lata/t/HNpZVW5kGt/,https://globoplay.globo.com/categorias/filmes-de-comedia/
356,Um Amor De Mãe,https://globoplay.globo.com/um-amor-de-mae/t/w5WnNM5z9X/,https://globoplay.globo.com/categorias/filmes-de-comedia/
357,Belleville Cop - O Agente Francês,https://globoplay.globo.com/belleville-cop-o-agente-frances/t/GcFXJY9YZX/,https://globoplay.globo.com/categorias/filmes-de-comedia/
358,Loucos e Perigosos,https://globoplay.globo.com/loucos-e-perigosos/t/Nw9XwnVtrW/,https://globoplay.globo.com/categorias/filmes-de-comedia/
359,Jogos Entre Amigos,https://globoplay.globo.com/jogos-entre-amigos/t/QNSdKxZqL9/,https://globoplay.globo.com/categorias/filmes-de-comedia/
360,Correndo Atrás,https://globoplay.globo.com/correndo-atras/t/ySyt8zw1Xb/,https://globoplay.globo.com/categorias/filmes-de-comedia/
361,Juntos Novamente,https://globoplay.globo.com/juntos-novamente/t/vXwjwdS1tK/,https://globoplay.globo.com/categorias/filmes-de-comedia/
362,O Galã,https://globoplay.globo.com/o-gala/t/Sjn6xDbhH7/,https://globoplay.globo.com/categorias/filmes-de-comedia/
363,Esquadrão Tigre,https://globoplay.globo.com/esquadrao-tigre/t/jsxc9hhMBt/,https://globoplay.globo.com/categorias/filmes-de-comedia/
364,Acelerando Para o Amor,https://globoplay.globo.com/acelerando-para-o-amor/t/Y9Gc1shHwV/,https://globoplay.globo.com/categorias/filmes-de-comedia/
365,Correndo Atrás de um Pai,https://globoplay.globo.com/correndo-atras-de-um-pai/t/Ym72tbC79J/,https://globoplay.globo.com/categorias/filmes-de-comedia/
366,A Discussão,https://globoplay.globo.com/a-discussao/t/RgTxzQNR9L/,https://globoplay.globo.com/categorias/filmes-de-comedia/
367,45 Dias Sem Você,https://globoplay.globo.com/45-dias-sem-voce/t/ntzNsG9V17/,https://globoplay.globo.com/categorias/filmes-de-comedia/
368,Amantes e Traições,https://globoplay.globo.com/amantes-e-traicoes/t/JwHdHjzVqN/,https://globoplay.globo.com/categorias/filmes-de-comedia/
369,Um Funeral em Família,https://globoplay.globo.com/um-funeral-em-familia/t/mCx2xLRgSD/,https://globoplay.globo.com/categorias/filmes-de-comedia/
370,Detetive Chinatown 3,https://globoplay.globo.com/detetive-chinatown-3/t/qMXMdDtD8Z/,https://globoplay.globo.com/categorias/filmes-de-comedia/
371,Bill & Ted - Uma Aventura Fantástica,https://globoplay.globo.com/bill-ted-uma-aventura-fantastica/t/5w16TqNsww/,https://globoplay.globo.com/categorias/filmes-de-comedia/
372,Cão Que Ladra Não Morde,https://globoplay.globo.com/cao-que-ladra-nao-morde/t/97J7R8cW5C/,https://globoplay.globo.com/categorias/filmes-de-comedia/
373,Barbeiragem Total,https://globoplay.globo.com/barbeiragem-total/t/mkrCLRD2kK/,https://globoplay.globo.com/categorias/filmes-de-comedia/
374,Casamento Grego 2,https://globoplay.globo.com/casamento-grego-2/t/8bGVVRLXpc/,https://globoplay.globo.com/categorias/filmes-de-comedia/
375,Babá Fora De Controle: Missão Brasil,https://globoplay.globo.com/baba-fora-de-controle-missao-brasil/t/8nkq6HqwZS/,https://globoplay.globo.com/categorias/filmes-de-comedia/
376,Baywatch - S.O.S. Malibu,https://globoplay.globo.com/baywatch-sos-malibu/t/sgTwM7rgy6/,https://globoplay.globo.com/categorias/filmes-de-comedia/
377,Belas E Perseguidas,https://globoplay.globo.com/belas-e-perseguidas/t/bck9HrHSQg/,https://globoplay.globo.com/categorias/filmes-de-comedia/
378,A Casa de Veraneio,https://globoplay.globo.com/a-casa-de-veraneio/t/nf5H8F8jmf/,https://globoplay.globo.com/categorias/filmes-de-comedia/
379,Beijos Proibidos,https://globoplay.globo.com/beijos-proibidos/t/LkdtBWtVS9/,https://globoplay.globo.com/categorias/filmes-de-comedia/
380,Os Boas Vidas,https://globoplay.globo.com/os-boas-vidas/t/Vjvws6g6qm/,https://globoplay.globo.com/categorias/filmes-de-comedia/
381,Chapado & Poderoso,https://globoplay.globo.com/chapado-poderoso/t/G5Sw8TVv1m/,https://globoplay.globo.com/categorias/filmes-de-comedia/
382,Coexistir Não é Fácil,https://globoplay.globo.com/coexistir-nao-e-facil/t/JnTVgKfmN7/,https://globoplay.globo.com/categorias/filmes-de-comedia/
383,O Clube Das Mães Solteiras,https://globoplay.globo.com/o-clube-das-maes-solteiras/t/8sGppJcCvC/,https://globoplay.globo.com/categorias/filmes-de-comedia/
384,O Dono Da Festa,https://globoplay.globo.com/o-dono-da-festa/t/znMqzz7k98/,https://globoplay.globo.com/categorias/filmes-de-comedia/
385,O Comédia,https://globoplay.globo.com/o-comedia/t/7M7k5ZX8dV/,https://globoplay.globo.com/categorias/filmes-de-comedia/
386,A Corte,https://globoplay.globo.com/a-corte/t/7XCbtfvRQw/,https://globoplay.globo.com/categorias/filmes-de-comedia/
387,A Família Addams 2,https://globoplay.globo.com/a-familia-addams-2/t/RtXxrG9kgc/,https://globoplay.globo.com/categorias/filmes-de-comedia/
388,Os Mercenários 3,https://globoplay.globo.com/os-mercenarios-3/t/JcmrrRjSBx/,https://globoplay.globo.com/categorias/filmes-de-comedia/
389,Mapas Para As Estrelas,https://globoplay.globo.com/mapas-para-as-estrelas/t/NtHjLjQckJ/,https://globoplay.globo.com/categorias/filmes-de-comedia/
390,Os Mercenários,https://globoplay.globo.com/os-mercenarios/t/71JRBVcn1D/,https://globoplay.globo.com/categorias/filmes-de-comedia/
391,Pai Em Dose Dupla,https://globoplay.globo.com/pai-em-dose-dupla/t/Rd8g6Y2TcW/,https://globoplay.globo.com/categorias/filmes-de-comedia/
392,Saindo Do Armário,https://globoplay.globo.com/saindo-do-armario/t/9n7Vcjny6C/,https://globoplay.globo.com/categorias/filmes-de-comedia/
393,Um Tira Da Pesada 2,https://globoplay.globo.com/um-tira-da-pesada-2/t/R9y8XjR7FS/,https://globoplay.globo.com/categorias/filmes-de-comedia/
394,Última Viagem A Vegas,https://globoplay.globo.com/ultima-viagem-a-vegas/t/cPVh8KRrv2/,https://globoplay.globo.com/categorias/filmes-de-comedia/
395,O Zelador Animal,https://globoplay.globo.com/o-zelador-animal/t/kwWnbPYhTH/,https://globoplay.globo.com/categorias/filmes-de-comedia/
396,Se Meu Apartamento Falasse,https://globoplay.globo.com/se-meu-apartamento-falasse/t/Mg2Yw1qzKg/,https://globoplay.globo.com/categorias/filmes-de-comedia/
397,Policial Em Apuros 2,https://globoplay.globo.com/policial-em-apuros-2/t/JjvgRYPygY/,https://globoplay.globo.com/categorias/filmes-de-comedia/
398,Os Penetras 2 - Quem Dá Mais?,https://globoplay.globo.com/os-penetras-2-quem-da-mais/t/fBjmRSJKHh/,https://globoplay.globo.com/categorias/filmes-de-comedia/
399,Nosso Futuro,https://globoplay.globo.com/nosso-futuro/t/MHKSrrhknw/,https://globoplay.globo.com/categorias/filmes-de-comedia/
400,Um Príncipe Em Nova York,https://globoplay.globo.com/um-principe-em-nova-york/t/ymPr9LhVPq/,https://globoplay.globo.com/categorias/filmes-de-comedia/
401,Meninas Malvadas 2,https://globoplay.globo.com/meninas-malvadas-2/t/NvRG1kXWPk/,https://globoplay.globo.com/categorias/filmes-de-comedia/
402,Uma Ladra Sem Limites,https://globoplay.globo.com/uma-ladra-sem-limites/t/bx5ZP9YGdf/,https://globoplay.globo.com/categorias/filmes-de-comedia/
403,Um Tira Da Pesada,https://globoplay.globo.com/um-tira-da-pesada/t/hRNtbQxsHk/,https://globoplay.globo.com/categorias/filmes-de-comedia/
404,Pai Em Dose Dupla 2,https://globoplay.globo.com/pai-em-dose-dupla-2/t/RPmDQBVYxS/,https://globoplay.globo.com/categorias/filmes-de-comedia/
405,Kung Fu Yoga,https://globoplay.globo.com/kung-fu-yoga/t/J6TcxRzpVm/,https://globoplay.globo.com/categorias/filmes-de-comedia/
406,O Orgulho,https://globoplay.globo.com/o-orgulho/t/WqfYSg6s8M/,https://globoplay.globo.com/categorias/filmes-de-comedia/
407,A Outra Mulher,https://globoplay.globo.com/a-outra-mulher/t/SFg1DDpYjq/,https://globoplay.globo.com/categorias/filmes-de-comedia/
408,O Fantasma da Liberdade,https://globoplay.globo.com/o-fantasma-da-liberdade/t/XH791DYwgL/,https://globoplay.globo.com/categorias/filmes-de-comedia/
409,Via Láctea,https://globoplay.globo.com/via-lactea/t/mb2dsMW61y/,https://globoplay.globo.com/categorias/filmes-de-comedia/
410,Red 2 - Aposentados E Ainda Mais Perigosos,https://globoplay.globo.com/red-2-aposentados-e-ainda-mais-perigosos/t/RbTKfXQbf7/,https://globoplay.globo.com/categorias/filmes-de-comedia/
411,Meu Tio,https://globoplay.globo.com/meu-tio/t/BwyzTD2GGk/,https://globoplay.globo.com/categorias/filmes-de-comedia/
412,Paixão,https://globoplay.globo.com/paixao/t/hSq8qYCRMg/,https://globoplay.globo.com/categorias/filmes-de-comedia/
413,Julieta dos Espíritos,https://globoplay.globo.com/julieta-dos-espiritos/t/Wjqh7RLsyp/,https://globoplay.globo.com/categorias/filmes-de-comedia/
414,A Voz da Lua,https://globoplay.globo.com/a-voz-da-lua/t/nQyjqx6xgq/,https://globoplay.globo.com/categorias/filmes-de-comedia/
415,Scoop: O Grande Furo,https://globoplay.globo.com/scoop-o-grande-furo/t/bKnztTMr7v/,https://globoplay.globo.com/categorias/filmes-de-comedia/
416,Magia ao Luar,https://globoplay.globo.com/magia-ao-luar/t/XpGzLRwVwv/,https://globoplay.globo.com/categorias/filmes-de-comedia/
417,Como Se Tornar Um Conquistador,https://globoplay.globo.com/como-se-tornar-um-conquistador/t/vcFgpQSdDr/,https://globoplay.globo.com/categorias/filmes-de-comedia/
418,Cook Off!,https://globoplay.globo.com/cook-off!/t/kGZGWFgcWz/,https://globoplay.globo.com/categorias/filmes-de-comedia/
419,"Jogos, Trapaças e Dois Canos Fumegantes",https://globoplay.globo.com/jogos-trapacas-e-dois-canos-fumegantes/t/k8jJRhZMxM/,https://globoplay.globo.com/categorias/filmes-de-comedia/
420,Um Príncipe Em Minha Vida,https://globoplay.globo.com/um-principe-em-minha-vida/t/LrXmF9vNHR/,https://globoplay.globo.com/categorias/filmes-de-comedia/
421,Volta Ao Mundo Em 80 Dias - Uma Aposta Muito Louca,https://globoplay.globo.com/volta-ao-mundo-em-80-dias-uma-aposta-muito-louca/t/njBGMVYG1M/,https://globoplay.globo.com/categorias/filmes-de-comedia/
422,Os Pivetes,https://globoplay.globo.com/os-pivetes/t/9GPWw8pFrZ/,https://globoplay.globo.com/categorias/filmes-de-comedia/
423,O Halloween De Madea 2,https://globoplay.globo.com/o-halloween-de-madea-2/t/j5h6XX6KZt/,https://globoplay.globo.com/categorias/filmes-de-comedia/
424,Provável Assassino,https://globoplay.globo.com/provavel-assassino/t/nQTBWjSLLp/,https://globoplay.globo.com/categorias/filmes-de-comedia/
425,Monte Carlo,https://globoplay.globo.com/monte-carlo/t/m5CCfhP9tH/,https://globoplay.globo.com/categorias/filmes-de-comedia/
426,O Grande Dave,https://globoplay.globo.com/o-grande-dave/t/dWg5XF99tk/,https://globoplay.globo.com/categorias/filmes-de-comedia/
427,A Família Da Noiva,https://globoplay.globo.com/a-familia-da-noiva/t/mj5nwXjGNy/,https://globoplay.globo.com/categorias/filmes-de-comedia/
428,Sob O Mesmo Céu,https://globoplay.globo.com/sob-o-mesmo-ceu/t/B8qwsgW5qL/,https://globoplay.globo.com/categorias/filmes-de-comedia/
429,Fama (2009),https://globoplay.globo.com/fama-2009/t/mDcWKqrXcD/,https://globoplay.globo.com/categorias/filmes-de-comedia/
430,Mulheres à Beira de um Ataque de Nervos,https://globoplay.globo.com/mulheres-a-beira-de-um-ataque-de-nervos/t/2VKyzNRQCB/,https://globoplay.globo.com/categorias/filmes-de-comedia/
431,Nancy Drew e a Escada Secreta,https://globoplay.globo.com/nancy-drew-e-a-escada-secreta/t/88dLKG79Pd/,https://globoplay.globo.com/categorias/filmes-de-comedia/
432,Um Pobretão Na Casa Branca,https://globoplay.globo.com/um-pobretao-na-casa-branca/t/pLBkphYCXn/,https://globoplay.globo.com/categorias/filmes-de-comedia/
433,Talvez Uma História De Amor,https://globoplay.globo.com/talvez-uma-historia-de-amor/t/Q1tcRfzCfM/,https://globoplay.globo.com/categorias/filmes-de-comedia/
434,Trocando As Bolas,https://globoplay.globo.com/trocando-as-bolas/t/gmxc2Dpy6f/,https://globoplay.globo.com/categorias/filmes-de-comedia/
435,Um Salão Do Barulho 3,https://globoplay.globo.com/um-salao-do-barulho-3/t/Swz7jHh9jQ/,https://globoplay.globo.com/categorias/filmes-de-comedia/
436,Clube dos Pilantras,https://globoplay.globo.com/clube-dos-pilantras/t/CwfchGDK8m/,https://globoplay.globo.com/categorias/filmes-de-comedia/
437,Um Milionário em Apuros,https://globoplay.globo.com/um-milionario-em-apuros/t/RGvG7z6FTS/,https://globoplay.globo.com/categorias/filmes-de-comedia/
438,Sombras Da Noite,https://globoplay.globo.com/sombras-da-noite/t/H8MyYcW98J/,https://globoplay.globo.com/categorias/filmes-de-comedia/
439,Um Salto Para A Felicidade,https://globoplay.globo.com/um-salto-para-a-felicidade/t/dfXG2jpFbT/,https://globoplay.globo.com/categorias/filmes-de-comedia/
440,Palm Beach (2019),https://globoplay.globo.com/palm-beach-2019/t/wnvZdHpbkQ/,https://globoplay.globo.com/categorias/filmes-de-comedia/
441,O Clube Das Desquitadas,https://globoplay.globo.com/o-clube-das-desquitadas/t/6dQj1WCwB7/,https://globoplay.globo.com/categorias/filmes-de-comedia/
442,Encontro Explosivo,https://globoplay.globo.com/encontro-explosivo/t/CMFS6WS1mg/,https://globoplay.globo.com/categorias/filmes-de-comedia/
443,A Menina E O Porquinho,https://globoplay.globo.com/a-menina-e-o-porquinho/t/g8YncKTnCw/,https://globoplay.globo.com/categorias/filmes-de-comedia/
444,Uma Turma Do Barulho,https://globoplay.globo.com/uma-turma-do-barulho/t/wYWzzghWXx/,https://globoplay.globo.com/categorias/filmes-de-comedia/
445,No Dia do Seu Casamento,https://globoplay.globo.com/no-dia-do-seu-casamento/t/dn9qWs7RBN/,https://globoplay.globo.com/categorias/filmes-de-comedia/
446,Amigos Para Sempre (2017),https://globoplay.globo.com/amigos-para-sempre-2017/t/jb1y6RrLp9/,https://globoplay.globo.com/categorias/filmes-de-comedia/
447,Acabando com o Sossego,https://globoplay.globo.com/acabando-com-o-sossego/t/8dNdvtBMj8/,https://globoplay.globo.com/categorias/filmes-de-comedia/
448,Assim É A Vida,https://globoplay.globo.com/assim-e-a-vida/t/Fkr1cHYLBx/,https://globoplay.globo.com/categorias/filmes-de-comedia/
449,O Amor Não Tira Férias,https://globoplay.globo.com/o-amor-nao-tira-ferias/t/6wjfBvVG5w/,https://globoplay.globo.com/categorias/filmes-de-comedia/
450,Um Amor À Altura,https://globoplay.globo.com/um-amor-a-altura/t/189sh1hLBs/,https://globoplay.globo.com/categorias/filmes-de-comedia/
451,48 Horas - Parte 2,https://globoplay.globo.com/48-horas-parte-2/t/Z17R8ksSz1/,https://globoplay.globo.com/categorias/filmes-de-comedia/
452,American Pie: A Primeira Vez É Inesquecível,https://globoplay.globo.com/american-pie-a-primeira-vez-e-inesquecivel/t/GgqQ6mYCGP/,https://globoplay.globo.com/categorias/filmes-de-comedia/
453,As Apimentadas Mandando Ver,https://globoplay.globo.com/as-apimentadas-mandando-ver/t/GhwLnbYYxT/,https://globoplay.globo.com/categorias/filmes-de-comedia/
454,Apimentadas: Tudo Ou Nada,https://globoplay.globo.com/apimentadas-tudo-ou-nada/t/r1Hr7cT1Cs/,https://globoplay.globo.com/categorias/filmes-de-comedia/
455,As Apimentadas: Ainda Mais Apimentadas,https://globoplay.globo.com/as-apimentadas-ainda-mais-apimentadas/t/V8TW6fsq1N/,https://globoplay.globo.com/categorias/filmes-de-comedia/
456,A Família Addams (1991),https://globoplay.globo.com/a-familia-addams-1991/t/pcW5F8JfYK/,https://globoplay.globo.com/categorias/filmes-de-comedia/
457,Finalmente Livres,https://globoplay.globo.com/finalmente-livres/t/chf19PyBM7/,https://globoplay.globo.com/categorias/filmes-de-comedia/
458,"As Aventuras De Agamenon, O Repórter",https://globoplay.globo.com/as-aventuras-de-agamenon-o-reporter/t/V7RfshFhKT/,https://globoplay.globo.com/categorias/filmes-de-comedia/
459,Meus Dois Amores,https://globoplay.globo.com/meus-dois-amores/t/XTKC7gf1Tj/,https://globoplay.globo.com/categorias/filmes-de-comedia/
460,Nanny McPhee - A Babá Encantada,https://globoplay.globo.com/nanny-mcphee-a-baba-encantada/t/x2gLdFDpBx/,https://globoplay.globo.com/categorias/filmes-de-comedia/
461,João e o Pé de Feijão: o Retorno do Gigante,https://globoplay.globo.com/joao-e-o-pe-de-feijao-o-retorno-do-gigante/t/Z2mZZjPZ2Z/,https://globoplay.globo.com/categorias/filmes-de-comedia/
462,Como Se Tornar Influente,https://globoplay.globo.com/como-se-tornar-influente/t/hyY2DJvL2J/,https://globoplay.globo.com/categorias/filmes-de-comedia/
